mz,rt,group,CMP,intensity,annotation,H1,H2,H3a_rep1,H3a_rep2,H3a_rep3,H3b,H4_1,H4_2,H4_3,H5_rep1,H5_rep2,N_rep1,N_rep2,N_rep3,O1a,O1b,O2,O3_rep1,O3_rep2,O3_rep3,O4,P1a,P1b,P2a,P2b_rep1,P2b_rep2,P2b_rep3,P2c,P3,P4a,P4b,P5,P6,QC_rep1,QC_rep2,QC_rep3,QC_rep4,V1a,V1b,V2,V3,V5,neutral_mass,cmp_ppm,size,intensity_rel,isogroup,isonr,charge,adduct_ion,ppm
341.0590484,669,M341_R669_3671,CMP1250,28634,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29755,18627,13849,0,0,320.0844,15.09,3,100,NA,NA,NA,[M+Na-2H]-,NA
341.0679647,409,M341_R409_3672,NA,0,none,0,0,0,0,0,0,21167,0,16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.0786743,444,M341_R444_3673,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9263,13329,0,6834,9046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23353,0,8784,10087,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1028128,483,M341_R483_3674,NA,0,none,0,0,0,0,0,0,35171,43846,21148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62271,0,10811,0,7785,8784,9482,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1024759,390,M341_R390_3675,NA,0,none,0,0,0,0,0,0,5919,8617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13841,0,0,0,0,0,0,15417,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1037304,624,M341_R624_3676,CMP1233,21414,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7387,0,0,0,0,0,0,0,0,0,0,0,669.2305,NA,3,27.7068081,NA,NA,NA,NA,NA
341.1025136,722,M341_R722_3677,NA,0,none,12816,0,0,0,0,0,11731,0,16372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1080573,50,M341_R50_3678,NA,0,none,0,0,0,0,0,0,0,0,0,91901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1099243,50,M341_R50_3679,CMP75,96447,none,0,0,0,0,0,9844,149065,142668,99215,0,27456,0,13409,21287,0,6805,0,10782,11310,13566,0,0,0,0,0,0,0,0,0,0,0,0,8112,9476,20726,23049,26524,11365,7810,0,9547,0,342.1172,2.64,12,59.73826653,1,0,1,[M-H]-,NA
341.1396873,551,M341_R551_3680,CMP568,156989,none,10603,0,186600,245054,233552,17896,195180,143138,100524,50774,18758,19700,50964,69248,0,11974,0,0,0,0,7907,0,11520,61161,0,0,0,12248,29545,20607,12962,11303,35124,25740,64927,72778,71065,84332,6970,0,104735,604134,342.147,NA,5,100,1,0,1,[M-H]-,NA
341.1400312,685,M341_R685_3681,NA,0,none,0,0,20088,26024,26699,0,17372,9380,8853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7435,0,0,0,7095,48128,25380,0,23782,36749,0,9044,9540,9961,11562,0,0,11844,35643,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1607967,296,M341_R296_3682,NA,0,none,0,0,0,6271,7109,0,0,0,0,0,0,0,0,0,0,0,0,6378,0,7994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10157,0,0,6686,22177,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1771872,640,M341_R640_3683,CMP626,9320,none,0,0,11078,12908,13054,0,0,0,0,0,0,0,0,0,0,0,10892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11537,342.1845,NA,5,100,NA,NA,NA,[M-H]-,NA
341.1753363,985,M341_R985_3684,CMP1553,8612,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13095,342.1826,NA,3,100,NA,NA,NA,[M-H]-,NA
341.1813164,738,M341_R738_3685,NA,0,none,16184,0,9045,10860,7933,11981,0,0,0,7128,0,6908,16221,19246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8745,0,0,13113,10287,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1962734,523,M341_R523_3686,NA,0,none,79540,0,23443,30045,33394,26873,7373,5923,0,0,0,8011,7444,12190,0,28885,50058,15444,7277,18020,20208,0,0,0,9177,7530,8233,0,6555,8146,0,7405,9014,0,10685,11747,12449,19097,21405,29849,13378,19492,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.1998356,796,M341_R796_3687,CMP1498,68776,none,153800,28273,16824,16868,20435,11206,41436,26296,15754,17611,7184,54181,127200,172301,25143,35688,39766,25592,29439,25412,14060,72650,23609,72962,88356,61697,72984,51953,34726,40121,13363,45950,88333,18525,51971,62554,65115,27364,33599,25259,24997,11032,341.211,NA,3,28.89545283,1,1,1,NA,NA
341.1961795,384,M341_R384_3688,NA,0,none,0,0,9134,12581,13704,31835,0,0,0,6195,0,0,0,0,0,9201,0,0,14550,13367,0,0,0,0,0,0,0,0,6501,8672,0,6642,7898,0,0,7338,6633,0,0,0,41451,18132,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2178861,794,M341_R794_3689,CMP2241,52664,none,0,0,0,5825,6912,35051,113614,8120,10233,0,0,0,0,0,0,6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11735,0,342.2252,NA,2,100,NA,NA,NA,[M-H]-,NA
341.2334075,722,M341_R722_3690,CMP1204,17148,none,57237,0,11350,15280,6987,11094,34897,23550,16337,10872,0,8719,17930,19412,0,27953,15864,10357,6612,8197,0,0,0,8201,7404,0,6064,9470,5896,8060,0,10220,0,0,9136,10439,9283,5638,9955,11284,0,6980,342.2407,NA,3,100,NA,NA,NA,[M-H]-,NA
341.2328587,552,M341_R552_3691,CMP412,11152,none,11236,0,6348,8155,5874,20155,0,0,0,0,0,0,0,0,0,9052,6507,6945,15169,7848,7214,0,0,0,7605,6736,7523,7771,6546,6347,0,0,7806,0,0,8309,6979,22040,9293,7640,12866,10133,460.1165,15.78,6,13.06598338,NA,NA,NA,NA,NA
341.2326449,819,M341_R819_3692,CMP2207,189886,none,128744,36246,331461,228750,418772,809089,131385,48553,32690,211504,84036,25873,25267,81053,8549,41635,16941,32657,42340,43050,44497,44259,29814,30290,33158,25920,33451,39630,70341,152361,36048,132407,53219,23934,61754,84446,108390,32377,23874,54603,125977,194862,342.2399,NA,2,100,1,0,1,[M-H]-,NA
341.2677316,611,M341_R611_3693,NA,0,none,10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13149,13537,8614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2680914,1028,M341_R1028_3694,CMP2112,10778,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7048,0,0,0,587.5131,NA,2,72.51474026,NA,NA,NA,NA,NA
341.26828,1114,M341_R1114_3695,NA,0,none,6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2694111,828,M341_R828_3696,CMP2217,557607,none,715522,172284,818799,6727,952445,16596,184457,29020,23388,50586,23288,0,10126,13584,99522,276041,49589,758763,1085327,1079686,263289,37691,24690,36505,81524,61026,80095,437751,72258,47824,15430,26502,8513,6235,68398,118044,265092,166268,79218,926817,68820,357438,342.2767,NA,2,100,NA,NA,NA,[M-H]-,NA
341.2696447,909,M341_R909_3697,CMP777,291414,none,141461,108439,179497,328099,327650,495061,0,0,0,0,0,0,0,0,55697,107999,18166,420535,645041,649667,59886,0,0,0,0,0,0,6423,0,16996,0,0,0,0,21064,44054,123596,13137,8702,200084,9597,152743,484.4099,2.15,5,100,1,0,1,NA,NA
341.2698776,1039,M341_R1039_3698,NA,0,none,30128,456412,299642,6561,331627,56332,292067,54255,33129,20829,9018,0,16411,22379,718088,938889,152651,855477,930204,810517,304044,120907,28631,29983,77928,45826,82334,353542,85250,46382,17002,25216,13055,13942,167641,228468,468790,150245,9041,687690,29277,677369,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2771497,615,M341_R615_3699,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7966,8417,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14844,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.2855665,861,M341_R861_3700,CMP2350,23924,none,8702,9711,12247,21462,20670,45072,0,0,0,0,0,0,0,0,0,7394,0,25963,56695,50198,0,19023,10389,15806,22285,17794,26690,9941,0,0,0,0,0,0,0,0,0,0,0,18261,0,17932,341.2931,NA,2,21.11678478,1,1,1,NA,NA
341.3062078,973,M341_R973_3701,CMP525,62434,none,99379,15478,50788,71713,73344,203209,0,0,0,0,0,0,0,0,10291,22465,0,75755,114717,117692,16229,13010,0,14948,21748,14845,19805,26373,16125,8423,0,8008,0,0,0,10025,28240,9765,0,79874,10071,32599,578.4061,24.31,6,54.0488216,1,0,1,NA,NA
341.3184773,919,M341_R919_3702,CMP779,19572,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712.5977,NA,5,100,NA,NA,NA,NA,NA
341.3518534,832,M341_R832_3703,NA,0,none,0,0,6849,9920,9162,15917,0,0,0,0,0,0,0,0,0,0,0,6668,11869,12332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10515,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.3522949,1050,M341_R1050_3704,NA,0,none,11795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9634,0,8337,8649,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.3825684,821,M341_R821_3705,CMP505,11044,none,0,0,0,0,0,19094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.3898,45.6,6,84.39306503,NA,NA,NA,[M-H]-,NA
341.4190187,833,M341_R833_3706,NA,0,none,18802,0,23080,27345,28143,47659,0,0,0,0,0,0,0,0,0,0,0,19045,33930,33794,0,0,0,0,0,0,0,9764,0,0,0,0,0,0,0,0,0,0,0,28658,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.4194115,1047,M341_R1047_3707,NA,0,none,33707,10297,0,0,0,0,0,0,0,0,0,0,0,0,19278,27766,0,24406,26956,22465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18779,0,17431,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.5014814,833,M342_R833_3708,NA,0,none,0,0,0,7512,7633,18757,0,0,0,0,0,0,0,0,0,0,0,0,12600,12543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7438,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.5022709,1052,M342_R1052_3709,CMP687,7851,none,11831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.4125,8.77,5,50.85278575,NA,NA,NA,NA,NA
341.559845,833,M342_R833_3710,NA,0,none,0,0,0,11603,9990,21876,0,0,0,0,0,0,0,0,0,0,0,0,13649,15070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10911,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
341.5606079,1051,M342_R1051_3711,CMP688,9462,none,16135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.3979,1.91,5,100,NA,NA,NA,NA,NA
341.6129388,833,M342_R833_3712,CMP1028,6953,none,0,0,0,0,0,12022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0916,NA,4,79.01871664,NA,NA,NA,NA,NA
342.0731506,704,M342_R704_3713,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8965,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.0985107,704,M342_R704_3714,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,7173,12256,16096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1066589,609,M342_R609_3715,CMP1809,23163,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7991,0,0,0,0,0,0,0,0,0,0,0,343.1139,1000027.92,2,100,NA,NA,NA,[M-H]-,NA
342.1097321,451,M342_R451_3716,NA,0,none,0,0,0,0,0,0,10006,15789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11114,0,0,0,0,0,0,0,0,0,0,20639,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1125336,50,M342_R50_3717,NA,0,none,0,0,0,0,0,0,16039,16080,11195,9605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1353458,387,M342_R387_3718,NA,0,none,0,0,0,0,0,0,0,0,0,0,9754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.1433716,551,M342_R551_3719,CMP568,34473,none,0,0,35711,47578,44526,0,35681,26798,18460,9001,0,0,10064,13297,0,7773,0,0,0,0,0,0,0,11265,0,0,0,0,0,0,0,0,6866,0,11882,13403,13200,16142,0,0,19006,120862,342.147,NA,5,21.95906962,1,1,1,NA,NA
342.1433868,713,M342_R713_3720,NA,0,none,0,0,0,5944,6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8545,0,0,0,6876,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.183136,621,M342_R621_3721,CMP1817,5581,none,8410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.3309,NA,2,21.15506512,NA,NA,NA,NA,NA
342.1949074,801,M342_R801_3722,CMP721,9262,none,13957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.3022,18,5,100,NA,NA,NA,[M-H-C6H12]-,17.99683039
342.1960554,507,M342_R507_3723,NA,0,none,13044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797,8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2007472,794,M342_R794_3724,NA,0,none,18602,0,0,0,0,0,0,0,0,0,0,7329,15185,19314,0,0,0,0,0,0,0,9319,0,8439,11696,7566,9318,6682,0,0,0,0,11078,0,6468,7765,8219,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2001284,401,M342_R401_3725,CMP1328,9324,none,0,0,0,0,0,5887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400,0,0,7254,18408,384.2133,NA,3,34.05874668,NA,NA,NA,NA,NA
342.236214,818,M342_R818_3726,CMP2207,36588,none,22917,0,56259,37471,38760,158249,21539,6031,11471,35951,15397,0,10914,12898,0,6936,0,5296,7298,7586,7154,6933,0,0,0,0,0,6019,10590,24176,6047,21251,8934,0,9832,13414,18503,0,0,8645,22121,33539,342.2399,NA,2,19.26842539,1,1,1,NA,NA
342.2286068,503,M342_R503_3727,NA,0,none,37296,0,19174,13639,13927,21038,0,0,0,0,0,0,0,0,0,34283,28490,17836,17845,20860,16671,0,0,0,5911,0,7056,0,0,0,0,7091,0,0,8108,11524,10167,15351,13865,34117,0,13557,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2366565,625,M342_R625_3728,NA,0,none,8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23549,11782,27854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2418346,727,M342_R727_3729,CMP1743,6296,none,9488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.2491,NA,2,100,NA,NA,NA,[M-H]-,NA
342.2643738,736,M342_R736_3730,NA,0,none,11657,16542,28760,37003,40508,65411,0,0,0,0,0,0,0,0,0,0,7713,19635,28192,23637,9875,0,0,0,0,0,0,23243,0,0,0,0,0,0,0,0,0,17153,7672,29343,15515,16207,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2648339,973,M342_R973_3731,NA,0,none,0,0,0,7372,7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.2727059,830,M342_R830_3732,CMP507,152334,none,145676,33055,172476,225442,215298,404228,0,0,0,10309,0,0,0,0,18742,51258,8973,157002,272883,260372,49785,6981,0,6728,15143,11329,14526,87193,13366,9155,0,0,0,0,12508,22695,51850,31706,14703,218289,13008,69233,343.28,NA,6,100,NA,NA,NA,[M-H]-,NA
342.273134,911,M342_R911_3733,CMP777,58192,none,26298,20530,33889,63807,64106,97782,0,0,0,0,0,0,0,0,11293,19673,0,82713,128504,128012,11689,0,0,0,0,0,0,34611,0,0,0,0,0,0,0,7949,23500,0,0,38906,0,29244,484.4099,2.15,5,19.96872406,1,1,1,NA,NA
342.2728577,1045,M342_R1045_3734,CMP686,120580,none,274512,91366,56727,53161,63756,68806,55426,10358,0,0,0,0,0,0,148502,222158,29356,183953,211835,171556,59130,22647,0,0,14820,8427,14775,67602,15942,8716,0,0,0,0,32886,44143,95218,28253,25360,142256,0,138082,343.2801,NA,5,100,1,0,1,[M-H]-,NA
342.3096619,973,M342_R973_3735,NA,0,none,18512,0,9408,13283,14157,40395,0,0,0,0,0,0,0,0,0,0,0,14261,23071,22998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15127,0,5945,NA,NA,NA,NA,NA,NA,NA,NA,NA
342.4228821,833,M342_R833_3736,CMP1028,6107,none,0,0,0,0,0,10559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0916,NA,4,69.40153588,NA,NA,NA,NA,NA
343.0455583,367,M343_R367_3738,NA,0,none,36632,0,30130,31867,35821,11837,45261,54019,20660,0,0,0,0,0,0,0,43230,0,0,0,8801,0,0,0,0,0,0,0,0,0,0,0,0,0,9819,11137,12094,0,6766,0,55524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.065246,485,M343_R485_3739,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12732,15468,19293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.0822773,566,M343_R566_3740,CMP584,1005725,none,89285,6638,88944,140202,120962,182414,1585177,1539130,1185239,34729,6548,32568,78170,148896,58363,36197,99460,20375,34396,35482,174367,41043,19966,11333,8543,8758,6752,8320,681682,74724,14974,14182,16844,22413,151319,240373,391580,15228,10844,13647,144843,99219,344.0896,NA,5,100,NA,NA,NA,[M-H]-,NA
343.0917644,566,M343_R566_3741,NA,0,none,0,0,0,0,0,0,2162460,0,2085045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.118601,256,M343_R256_3742,CMP953,44390,none,0,0,0,0,0,0,92622,38223,15327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15265,66600,35132,59880,0,0,0,0,0,0,0,6995,8410,8989,0,0,0,7249,14790,322.1439,10.17,4,100,1,0,1,[M+Na-2H]-,NA
343.1189995,412,M343_R412_3743,CMP914,21612,none,0,0,0,0,0,0,16630,28610,8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22951,386.0639,NA,4,8.692908498,NA,NA,NA,NA,NA
343.1338501,744,M343_R744_3744,CMP733,35120,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29699,12675,0,0,0,344.1411,NA,5,100,1,0,1,[M-H]-,NA
343.1387036,52,M343_R52_3745,NA,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14531,13073,16041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1474255,546,M343_R546_3746,NA,0,none,0,0,0,7398,7256,0,0,0,0,0,0,0,0,0,0,17901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19072,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1309128,387,M343_R387_3747,CMP1333,5581,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.4041,NA,3,62.25798658,NA,NA,NA,NA,NA
343.1551213,731,M343_R731_3748,CMP2281,17634,none,0,0,15206,18200,18674,0,26563,20297,17882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6542,0,0,10884,25918,344.1624,NA,2,100,NA,NA,NA,[M-H]-,NA
343.1565501,285,M343_R285_3749,CMP949,12253,none,0,0,0,10572,10869,0,0,0,0,0,0,0,0,0,0,0,0,0,12272,12601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15163,26368,412.2321,16.42,4,100,NA,NA,NA,[M-H-C5H8]-,16.41540871
343.1545715,517,M343_R517_3750,NA,0,none,0,0,16061,22038,22712,10692,7938,8808,67626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7594,0,0,8086,0,0,0,0,0,0,0,0,9200,33332,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1551578,624,M343_R624_3751,NA,0,none,7475,0,19909,21827,23397,0,12866,15923,14649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8791,0,0,13502,33048,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.1756316,334,M343_R334_3752,NA,0,none,31852,0,9934,14148,9136,8066,0,0,0,0,0,0,0,0,0,20657,8491,10465,12709,10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10495,9202,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.170166,844,M343_R844_3753,CMP1021,6378,none,0,0,0,0,0,0,0,0,0,0,0,0,6459,7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.9604,NA,4,50.9908901,NA,NA,NA,NA,NA
343.1916262,680,M343_R680_3755,CMP66,205027,none,53960,19092,142235,202163,195711,59970,563084,340342,260396,44488,16097,38103,85224,123481,15904,66170,22335,31007,36875,41013,29082,25324,42492,111230,39569,25855,33644,19198,104091,53960,33664,32853,88840,53071,127058,160639,153156,175515,59070,15949,178194,539007,322.217,13.12,13,100,1,0,1,[M+Na-2H]-,NA
343.2125773,514,M343_R514_3756,CMP886,504719,none,614628,149213,720193,748090,836235,651470,98421,75437,48037,73213,23376,0,0,0,148777,688546,1389121,390571,436698,469064,439701,292026,150225,348316,501531,451923,505473,258437,287610,117404,52373,103089,269980,119635,297265,380926,390424,378072,313123,628886,376866,539305,286.1562,1.01,4,100,NA,NA,NA,NA,NA
343.2124329,1098,M343_R1098_3757,CMP1003,41300,none,113751,11046,0,0,0,11639,0,0,0,0,0,0,0,0,42466,46875,0,25279,37454,34955,0,0,0,0,0,0,0,28839,0,0,0,0,0,0,0,9967,22120,0,0,35929,0,32004,308.2714,NA,4,15.21764918,2,0,1,NA,NA
343.2479121,662,M343_R662_3759,CMP1841,63996,none,201734,12714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12370,0,0,0,9436,0,0,7853,0,19638,9610,15659,0,0,0,0,5773,8616,8141,25533,30066,32381,13485,61061,0,0,344.2552,NA,2,100,1,0,1,[M-H]-,NA
343.2470406,561,M343_R561_3760,CMP1719,149291,none,0,0,6532,6316,6171,7117,167805,67025,165004,0,0,0,0,0,0,0,0,6951,7491,8874,0,0,0,0,0,0,0,0,22034,0,0,9285,0,0,0,0,0,0,0,6741,0,0,344.2543,NA,2,100,NA,NA,NA,[M-H]-,NA
343.2490234,879,M343_R879_3761,NA,0,none,40508,23449,31604,46262,47120,139557,74448,47092,35863,16757,26838,11672,39782,33433,25115,19490,8203,18743,19483,23647,22948,29056,9635,17546,33570,12891,17695,20626,25602,27884,8558,30236,16836,0,17697,23667,30220,16218,11836,10245,20506,21417,NA,NA,NA,NA,NA,NA,NA,NA,NA
343.2484415,794,M343_R794_3762,CMP1499,57551,none,20160,11773,12424,18588,18993,47980,67349,54454,37108,76220,31160,14501,22250,36970,9734,21556,5796,7966,8473,10819,8617,12013,6075,10018,0,0,0,0,28764,90012,17702,84582,10911,8204,24281,31279,32945,0,6428,5640,6205,12559,344.2557,NA,3,100,NA,NA,NA,[M-H]-,NA
343.2493511,645,M343_R645_3763,NA,0,none,0,0,18511,24874,26626,8033,8549,8384,0,0,0,0,10709,13046,24110,13689,16961,22274,45003,7539,19874,12914,33065,14666,29271,8124,24264,6992,7641,0,0,7161,11083,0,18983,9904,10273,0,10291,0,11257,29116,NA,NA,NA,NA,NA,NA,NA,NA,NA
